timestamp,IP,fullLog,alertID,alertName,rule_firedtimes,affectedLogAtomValues,generalAlertType,CPU_NewAvg,CPU_NewN,CPU_NewVar,CPU_OldAvg,CPU_OldN,CPU_OldVar,CPU_Range,DNS_expected_frequency,DNS_expected_frequencyRange,DNS_frequency
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/modularity/tools/timthumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/modularity/thumb/thumb.php HTTP/1.1"" 404 3166 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/modus/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/modust/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/monmarthe/php/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/MoneyTheme/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/moi-magazine/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/mosaic/inc/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/mosaico/js/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/multimedia/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/multidesign/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/multidesign/scripts/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/multidesign/scripts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/MyCuisine//timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/MyCuisine/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/my-heli/images/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/myjourney_3.1/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/MyCuisine//timthumb.phptimthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/MyCuisine//timthumb.phpthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/myjourney/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/mymag/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/mymag/scripts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/MyProduct/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/MyProduct/scripts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/mypage/scripts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/mymag/tools/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/MyProduct/tools/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/MyResume/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/MyResume/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/mystique/extensions/auto-thumb/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/Mystique/cache/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/my/scripts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/Mystique/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/mystique/extensions/auto-thumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/mystream/functions/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/mystream/scripts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/mystream/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/mystream/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/MyStream/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/myweblog/functions/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/mystream/tools/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/myweblog/functions/thumb.phpthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/myweblog/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/myweblog/functions/thumb.phptimthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/neo_wdl/includes/extensions/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/neofresh/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/nash/theme-assets/php/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/new-green-natural-living-ngnl/scripts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/new/functions/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/newspress/functions/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/newsport/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/newoffer/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/newoffer/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/newspress/functions/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
